IDLocator,L_Route,L_Dir,L_Lane,L_Section
3860,4078_5-7,5,2,211680
3861,4555-5,5,2,213810
3862,7112-1,5,1,115010
3863,3389,5,1,109090
3864,3874_5-6,5,1,111050
3865,3899,5,1,111420
3866,3899-1,5,1,111430
3867,3899-3,5,1,111450
3868,3899-4,5,1,111460
3869,4184,5,1,112600
3870,4184-1,5,1,112610
3871,4184-2,5,1,112620
3872,4184-3,5,1,112630
3873,4184-4,5,1,112640
3874,4543,5,1,113580
3875,4543-1,5,1,113590
3876,4544,5,1,113600
3877,4835,5,1,114430
3878,4941,5,1,114480
3879,4942,5,1,114490
3880,4942-1,5,1,114500
3881,4942-2,5,1,114510
3882,4942-3,5,1,114520
3883,4942-4,5,1,114530
3884,7159,5,1,115140
3885,7514,5,1,115840
3886,75_5-1,5,1,115980
3887,75_5-4,5,1,115990
3888,8042,5,1,116170
3889,8042-2,5,1,116180
3890,8042-3,5,1,116190
3891,8042-4,5,1,116200
3892,8042-5,5,1,116210
3893,8042-6,5,1,116220
3894,3389,5,2,209090
3895,3899,5,2,211420
3896,4184,5,2,212600
3897,4184-2,5,2,212620
3898,4184-3,5,2,212630
3899,4184-4,5,2,212640
3900,4543,5,2,213580
3901,4544,5,2,213600
3902,4835,5,2,214430
3903,4941,5,2,214480
3904,4942,5,2,214490
3905,4942-1,5,2,214500
3906,4942-2,5,2,214510
3907,4942-3,5,2,214520
3908,7514,5,2,215840
3909,116_6-19,6,1,108370
3910,116_6-20,6,1,108380
3911,116_6-21,6,1,108390
3912,3382-11,5,1,108980
3913,3382-12,5,1,108990
3914,3382-2,5,1,109010
3915,3382-4,5,1,109030
3916,3382-5,5,1,109040
3917,3382-6,5,1,109050
3918,3382-7,5,1,109060
3919,3382-8,5,1,109070
3920,3382-9,5,1,109080
3921,3874_6-5,6,1,111120
3922,3874_6-6,6,1,111130
3923,3877_5-6,5,1,111170
3924,4564,5,1,114030
3925,4564-4,5,1,114070
3926,4834,5,1,114420
3927,7157,5,1,115130
3928,7165,5,1,115150
3929,7165-1,5,1,115160
3930,7165-2,5,1,115170
3931,7165-3,5,1,115180
3932,8056,5,1,116230
3933,3382,5,2,208950
3934,7165-2,5,2,215170
3935,7165-3,5,2,215180
3936,8056,5,2,216230
3937,3382-3,5,1,109020
3938,3382-13,5,1,109000
3939,3382,5,1,108950
3940,4564-2,5,1,114050
3941,4564-1,5,1,114040
3942,4564-3,5,1,114060
3943,4285_5,5,2,204350
3944,116_6-22,6,1,108400
3945,3381,5,1,108920
3946,3381-2,5,1,108940
3947,3877_6-3,6,1,111190
3948,4284,5,1,113150
3949,4286,5,1,113160
3950,4286-1,5,1,113170
3951,4286-2,5,1,113180
3952,4286-3,5,1,113190
3953,4286-4,5,1,113200
3954,4286-5,5,1,113210
3955,4286-6,5,1,113220
3956,4287,5,1,113240
3957,3381-2,5,2,208940
3958,4284,5,2,213150
3959,4286-1,5,2,213170
3960,4286-2,5,2,213180
3961,4286-3,5,2,213190
3962,4286-4,5,2,213200
3963,4286-6,5,2,213220
3964,3877_6-2,6,1,111180
3965,4287-3,5,1,113260
3966,7168,5,1,115190
3967,3381,5,2,208920
3968,3381-1,5,1,108930
3969,4287-1,5,1,113250
3970,4288,5,1,113270
3971,7168-1,5,1,115200
3972,4286-7,5,1,113230
3973,4286-7,5,2,213230
3974,4286-5,5,2,213210
3975,4286,5,2,213160
3976,4563,5,2,213980
3977,4563-1,5,2,213990
3978,3888_5-17,5,1,111280
3979,3894,5,1,111400
3980,4563-2,5,1,114000
3981,4563-3,5,1,114010
3982,4563-4,5,1,114020
3983,3894,5,2,211400
3984,4563-2,5,2,214000
3985,4563-4,5,2,214020
3986,3894-1,5,1,111410
3987,7091,5,1,114880
3988,7095,5,1,114890
3989,7091,5,2,214880
3990,7095,5,2,214890
3991,3217,5,1,108570
3992,4563,5,1,113980
3993,4563-1,5,1,113990
3994,7604,5,1,116150
3995,3217,5,2,208570
3996,3894-1,5,2,211410
3997,7090,5,2,214860
3998,7604,5,2,216150
3999,4052,5,1,111590
4000,3217-1,5,1,108580
4001,3217-2,5,1,108590
4002,3217-3,5,1,108600
4003,3217-4,5,1,108610
4004,3217-5,5,1,108620
4005,3217-6,5,1,108630
4006,3217-7,5,1,108640
4007,3231,5,1,108730
4008,4236_6-23,6,1,112820
4009,4558,5,1,113890
4010,4562,5,1,113950
4011,7320,5,1,115260
4012,7320-1,5,1,115270
4013,3217-1,5,2,208580
4014,3217-2,5,2,208590
4015,3217-3,5,2,208600
4016,3217-5,5,2,208620
4017,3217-6,5,2,208630
4018,3217-7,5,2,208640
4019,4562,5,2,213950
4020,7320,5,2,215260
4021,7320-1,5,2,215270
4022,7089-2,5,1,114780
4023,7089-5,5,1,114810
4024,7089-6,5,1,114820
4025,7089-7,5,1,114830
4026,7089-8,5,1,114840
4027,4558,5,2,213890
4028,RW_259,5,1,104870
4029,7089-9,5,1,114850
4030,7090,5,1,114860
4031,3219,5,1,108660
4032,3219-1,5,1,108670
4033,3219-2,5,1,108680
4034,3231-1,5,1,108740
4035,3231-3,5,1,108750
4036,3231_2,5,1,108760
4037,4558-2,5,1,113910
4038,4562-1,5,1,113960
4039,4562-2,5,1,113970
4040,7321,5,1,115280
4041,7322,5,1,115290
4042,7322-1,5,1,115300
4043,3219,5,2,208660
4044,3219-1,5,2,208670
4045,3219-2,5,2,208680
4046,3222-1,5,2,208700
4047,3231-1,5,2,208740
4048,3231-3,5,2,208750
4049,3231_2,5,2,208760
4050,4562-1,5,2,213960
4051,4562-2,5,2,213970
4052,7321,5,2,215280
4053,7322,5,2,215290
4054,4561,5,1,113940
4055,3231,5,2,208730
4056,3200_5-2,5,1,108520
4057,3699,5,1,110650
4058,3901-1,5,1,111480
4059,3901-10,5,1,111490
4060,4760,5,1,114140
4061,4760-1,5,1,114150
4062,7082-2,5,1,114600
4063,3200_5-1,5,1,108510
4064,3200_6-3,6,1,108550
4065,3901-2,5,1,111500
4066,3901-5,5,1,111510
4067,4268-2,5,1,112880
4068,4269,5,1,112890
4069,4270,5,1,112900
4070,4271,5,1,112910
4071,4545,5,1,113610
4072,7084,5,1,114610
4073,4269,5,2,212890
4074,4270,5,2,212900
4075,4271,5,2,212910
4076,4545,5,2,213610
4077,3901-6,5,1,111520
4078,3901-7,5,1,111530
4079,3901-8,5,1,111540
4080,3901-9,5,1,111550
4081,3869_5-10,5,1,110890
4082,3869_5-8,5,1,111010
4083,3869_5-9,5,1,111020
4084,3869_5-10,5,2,210890
4085,3869_5-9,5,2,211020
4086,3869_5-5,5,1,110980
4087,3869_5-6,5,1,110990
4088,3901,5,1,111470
4089,3869_5-7,5,1,111000
4090,3869_5-5,5,2,210980
4091,3869_5-6,5,2,210990
4092,3869_5-7,5,2,211000
4093,3877_6-4,6,1,111200
4094,3877_6-5,6,1,111210
4095,4137,5,1,111980
4096,4158-1,5,1,112210
4097,4282,5,1,113130
4098,4282-1,5,1,113140
4099,4282,5,2,213130
4100,4836,5,1,114440
4101,4836-1,5,1,114450
4102,7085,5,1,114620
4103,4282-1,5,2,213140
4104,4836,5,2,214440
4105,4836-1,5,2,214450
4106,7084,5,2,214610
4107,7085,5,2,214620
4108,7600,5,2,216100
4109,116_5-1,5,1,108310
4110,116_5-2,5,1,108320
4111,116_5-4,5,1,108340
4112,3200_6-1,6,1,108530
4113,3200_6-2,6,1,108540
4114,3874_6-9,6,1,111140
4115,3877_5-4,5,1,111150
4116,3877_5-5,5,1,111160
4117,4272,5,1,112920
4118,4273,5,1,112930
4119,4274,5,1,112940
4120,4274-1,5,1,112950
4121,4275,5,1,112980
4122,4275-1,5,1,112990
4123,4275-2,5,1,113000
4124,4276,5,1,113010
4125,4276-1,5,1,113020
4126,4276-2,5,1,113030
4127,4277,5,1,113040
4128,7087,5,1,114650
4129,4274,5,2,212940
4130,4275,5,2,212980
4131,4277,5,2,213040
4132,4277-2,5,1,113060
4133,4279,5,1,113090
4134,4281-1,5,1,113120
4135,4281,5,2,213110
4136,4281-1,5,2,213120
4137,4280,5,1,113100
4138,4281,5,1,113110
4139,3901,5,2,211470
4140,3587,5,1,109730
4141,3587-1,5,1,109740
4142,3588,5,1,109750
4143,3588-3,5,1,109780
4144,3588-4,5,1,109790
4145,3588-6,5,1,109810
4146,3590,5,1,109850
4147,3590-1,5,1,109860
4148,3591,5,1,109870
4149,3591-1,5,1,109880
4150,3591-2,5,1,109890
4151,3592,5,1,109900
4152,3592-1,5,1,109910
4153,3593,5,1,109920
4154,3874_5-5,5,1,111040
4155,4144,5,1,111990
4156,4144-2,5,1,112010
4157,4291,5,1,113350
4158,7114,5,1,115030
4159,7114-1,5,1,115040
4160,7114-2,5,1,115050
4161,7117,5,1,115070
4162,7117-1,5,1,115080
4163,7122,5,1,115100
4164,7123,5,1,115110
4165,7123-1,5,1,115120
4166,7539,5,1,115950
4167,7540,5,1,115960
4168,3587,5,2,209730
4169,3587-1,5,2,209740
4170,3588,5,2,209750
4171,3590,5,2,209850
4172,3592,5,2,209900
4173,3593,5,2,209920
4174,4145,5,2,212020
4175,4291,5,2,213350
4176,7114,5,2,215030
4177,7114-2,5,2,215050
4178,7117,5,2,215070
4179,7122,5,2,215100
4180,7123,5,2,215110
4181,7123-1,5,2,215120
4182,3589,5,2,209840
4183,3588-1,5,1,109760
4184,3588-5,5,1,109800
4185,3588-7,5,1,109820
4186,3588-8,5,1,109830
4187,3874_6-3,6,1,111100
4188,3588-7,5,2,209820
4189,3589,5,1,109840
4190,3588-2,5,2,209770
4191,4289,5,1,113280
4192,4289-1,5,1,113290
4193,4289-2,5,1,113300
4194,4289-3,5,1,113310
4195,4289-4,5,1,113320
4196,4290,5,1,113340
4197,7115,5,1,115060
4198,75_6-7,6,1,116070
4199,75_6-9,6,1,116090
4200,4289,5,2,213280
4201,4289-1,5,2,213290
4202,4289-2,5,2,213300
4203,4289-3,5,2,213310
4204,75_6-7,6,2,216070
4205,7121,5,1,115090
4206,4546-1,5,1,113630
4207,3677,5,1,110500
4208,3677-1,5,1,110510
4209,3683,5,1,110600
4210,3683-1,5,1,110610
4211,3684,5,1,110620
4212,4165,5,1,112360
4213,4165-1,5,1,112370
4214,4166,5,1,112380
4215,4769,5,1,114300
4216,4769-1,5,1,114310
4217,7462,5,1,115780
4218,7462-3,5,1,115800
4219,3684,5,2,210620
4220,4165,5,2,212360
4221,4769,5,2,214300
4222,4769-1,5,2,214310
4223,4089,5,1,111780
4224,4089-1,5,1,111790
4225,4090,5,1,111800
4226,4091-1,5,1,111810
4227,4091-2,5,1,111820
4228,4162,5,1,112310
4229,4163,5,1,112320
4230,4163-2,5,1,112340
4231,4167,5,1,112390
4232,4168,5,1,112400
4233,4770,5,1,114320
4234,4770-1,5,1,114330
4235,605_5-1,5,1,114570
4236,7464,5,1,115830
4237,4090,5,2,211800
4238,4770,5,2,214320
4239,IC_BS18_NW_ADI,5,1,127220
4240,3813_5,5,2,200320
4241,119_6,6,4,403780
4242,7940_5,5,1,100790
4243,7940_6,6,1,100800
4244,3813_6-5,6,1,110880
4245,4762,5,1,114160
4246,4762-1,5,1,114170
4247,4762-2,5,1,114180
4248,4762-3,5,1,114190
4249,4762-4,5,1,114200
4250,4762-5,5,1,114210
4251,9300,5,1,116240
4252,3869_5-15,5,2,210900
4253,3869_5-15,5,1,110900
4254,3869_5-22,5,1,110970
4255,3869_5-16,5,1,110910
4256,3869_5-17,5,1,110920
4257,3869_5-18,5,1,110930
4258,3869_5-19,5,1,110940
4259,3869_5-20,5,1,110950
4260,3869_5-16,5,2,210910
4261,3869_5-17,5,2,210920
4262,3869_5-18,5,2,210930
4263,3869_5-19,5,2,210940
4264,3807_5-11,5,1,110760
4265,4086,5,1,111750
4266,4087,5,1,111760
4267,4088,5,1,111770
4268,4092,5,1,111830
4269,4164,5,1,112350
4270,4236_6-1,6,1,112690
4271,4771,5,1,114340
4272,4772,5,1,114350
4273,4086,5,2,211750
4274,4087,5,2,211760
4275,4088,5,2,211770
4276,4092,5,2,211830
4277,4166,5,2,212380
4278,4771,5,2,214340
4279,4772,5,2,214350
4280,4163-1,5,1,112330
4281,4162,5,2,212310
4282,3807_5-11,5,2,210760
4283,4160,5,1,112250
4284,4160-1,5,1,112260
4285,4160-2,5,1,112270
4286,4780-1,5,1,114380
4287,7458,5,1,115670
4288,7458-1,5,1,115680
4289,7458-2,5,1,115690
4290,7458-3,5,1,115700
4291,7458-4,5,1,115710
4292,7461,5,1,115750
4293,3677,5,2,210500
4294,3689,5,2,210630
4295,4160,5,2,212250
4296,4160-1,5,2,212260
4297,4160-2,5,2,212270
4298,4163-2,5,2,212340
4299,4780-1,5,2,214380
4300,7458,5,2,215670
4301,7458-1,5,2,215680
4302,7458-2,5,2,215690
4303,7458-3,5,2,215700
4304,7461,5,2,215750
4305,119_6-11,6,1,108440
4306,3681-1,5,1,110560
4307,3681-2,5,1,110570
4308,3681-3,5,1,110580
4309,3689-1,5,1,110640
4310,4161,5,1,112290
4311,4161-1,5,1,112300
4312,4780,5,1,114370
4313,7459,5,1,115730
4314,7460,5,1,115740
4315,7461-1,5,1,115760
4316,7461-2,5,1,115770
4317,7463,5,1,115810
4318,7463-1,5,1,115820
4319,4161,5,2,212290
4320,7460,5,2,215740
4321,7461-2,5,2,215770
4322,3677-2,5,1,110520
4323,3689,5,1,110630
4324,7462-1,5,1,115790
4325,3681,5,2,210550
4326,7463,5,2,215810
4327,3681,5,1,110550
4328,3807_5-8,5,1,110840
4329,4160-3,5,1,112280
4330,7458-5,5,1,115720
4331,7458-5,5,2,215720
4332,3807_5-10,5,1,110750
4333,3807_5-9,5,1,110850
4334,3807_5-9,5,2,210850
4335,7458-4,5,2,215710
4336,3604_6-1,6,1,109960
4337,3604_6-2,6,1,109970
4338,3604_6-3,6,1,109980
4339,3682,5,1,110590
4340,3807_5-7,5,1,110830
4341,3888_5-26,5,1,111330
4342,4156,5,1,112170
4343,4157-1,5,1,112190
4344,4159,5,1,112220
4345,4159-1,5,1,112230
4346,4159-2,5,1,112240
4347,4186-1,5,1,112650
4348,4186-2,5,1,112660
4349,4540,5,1,113360
4350,4540_2,5,1,113380
4351,7451,5,1,115540
4352,7452,5,1,115550
4353,7453,5,1,115560
4354,7453-1,5,1,115570
4355,7453-2,5,1,115580
4356,7454,5,1,115590
4357,7457,5,1,115630
4358,3678,5,2,210530
4359,3682,5,2,210590
4360,4157,5,2,212180
4361,4159,5,2,212220
4362,4159-2,5,2,212240
4363,4540,5,2,213360
4364,7452,5,2,215550
4365,7453,5,2,215560
4366,7453-1,5,2,215570
4367,7453-2,5,2,215580
4368,7454,5,2,215590
4369,7457-1,5,2,215640
4370,3678-1,5,1,110540
4371,4158,5,1,112200
4372,4540-1,5,1,113370
4373,7455,5,1,115600
4374,7457-1,5,1,115640
4375,7457-2,5,1,115650
4376,7457-3,5,1,115660
4377,3678-1,5,2,210540
4378,4158,5,2,212200
4379,4159-1,5,2,212230
4380,4540-1,5,2,213370
4381,7455,5,2,215600
4382,7457-2,5,2,215650
4383,119_6-14,6,1,108460
4384,3678,5,1,110530
4385,119_6-15,6,2,208470
4386,4155,5,2,212160
4387,3888_5-25,5,1,111320
4388,4156,5,2,212170
4389,3888_5-27,5,1,111340
4390,4157,5,1,112180
4391,7455-2,5,1,115610
4392,7455_1,5,1,115620
4393,3888_5-27,5,2,211340
4394,4155,5,1,112160
4395,119_6-16,6,1,108480
4396,3675,5,1,110440
4397,3676,5,1,110460
4398,3676-1,5,1,110470
4399,3676-2,5,1,110480
4400,3676-3,5,1,110490
4401,3874_5-10,5,1,111030
4402,3874_6-1,6,1,111080
4403,3888_6-25,6,1,111370
4404,4151,5,1,112110
4405,4152,5,1,112120
4406,4152-1,5,1,112130
4407,4153-1,5,1,112140
4408,4153-2,5,1,112150
4409,3676-1,5,2,210470
4410,3676-2,5,2,210480
4411,4152,5,2,212120
4412,4152-1,5,2,212130
4413,3675-1,5,1,110450
4414,3807_5-3,5,1,110800
4415,3807_5-4,5,1,110810
4416,3807_5-5,5,1,110820
4417,3888_6-26,6,1,111380
4418,3888_6-27,6,1,111390
4419,7448,5,1,115510
4420,3675,5,2,210440
4421,3888_6-27,6,2,211390
4422,7448,5,2,215510
4423,3807_5-2,5,1,110790
4424,3807_5-4,5,2,210810
4425,4169,5,1,112410
4426,4169-1,5,1,112420
4427,4169-2,5,1,112430
4428,4169-3,5,1,112440
4429,3675-1,5,2,210450
4430,4169,5,2,212410
4431,4169-1,5,2,212420
4432,4169-2,5,2,212430
4433,4169-3,5,2,212440
4434,3664,5,1,110190
4435,3664-1,5,1,110200
4436,3666,5,1,110210
4437,3666-1,5,1,110220
4438,3668,5,1,110260
4439,3668-1,5,1,110270
4440,3668-2,5,1,110280
4441,3670,5,1,110330
4442,3670-1,5,1,110340
4443,3671,5,1,110350
4444,3671-5,5,1,110380
4445,3671-6,5,1,110390
4446,3671-7,5,1,110400
4447,3672,5,1,110410
4448,3672-1,5,1,110420
4449,3874_5-8,5,1,111070
4450,4171,5,1,112450
4451,4171-1,5,1,112460
4452,4940,5,1,114460
4453,4940-1,5,1,114470
4454,7447-1,5,1,115500
4455,3664,5,2,210190
4456,3666-1,5,2,210220
4457,3670,5,2,210330
4458,3670-1,5,2,210340
4459,3671-5,5,2,210380
4460,3671-6,5,2,210390
4461,3672-1,5,2,210420
4462,4171,5,2,212450
4463,4940,5,2,214460
4464,4940-1,5,2,214470
4465,3663,5,1,110170
4466,3663-1,5,1,110180
4467,3667,5,1,110230
4468,3667-1,5,1,110240
4469,3667-2,5,1,110250
4470,3669,5,1,110290
4471,3669-1,5,1,110300
4472,3669-2,5,1,110310
4473,3669-3,5,1,110320
4474,3672-2,5,1,110430
4475,3807_5-1,5,1,110740
4476,3807_5-13,5,1,110770
4477,3807_5-14,5,1,110780
4478,4172,5,1,112470
4479,4172-1,5,1,112480
4480,4173,5,1,112490
4481,7446,5,1,115480
4482,7447,5,1,115490
4483,7449,5,1,115520
4484,3663,5,2,210170
4485,3667,5,2,210230
4486,3667-1,5,2,210240
4487,3667-2,5,2,210250
4488,3669,5,2,210290
4489,3669-1,5,2,210300
4490,3669-2,5,2,210310
4491,3672,5,2,210410
4492,3672-2,5,2,210430
4493,4172,5,2,212470
4494,4172-1,5,2,212480
4495,7449,5,2,215520
4496,3668,5,2,210260
4497,7450,5,1,115530
4498,7450,5,2,215530
4499,3772,5,1,110660
4500,3772-6,5,1,110700
4501,3772-8,5,1,110720
4502,3807_6-10,6,1,110860
4503,3807_6-9,6,1,110870
4504,4174,5,1,112500
4505,4174-1,5,1,112510
4506,4175,5,1,112520
4507,4175-1,5,1,112530
4508,4176,5,1,112540
4509,4764-1,5,1,114240
4510,4765-1,5,1,114260
4511,4766,5,1,114270
4512,4766-2,5,1,114290
4513,4174,5,2,212500
4514,4175,5,2,212520
4515,4175-1,5,2,212530
4516,4765,5,2,214250
4517,4765-1,5,2,214260
4518,4764-1,5,2,214240
4519,117_5_3,5,1,100960
4520,117_5_2,5,2,200950
4521,119_5_2,5,2,201000
4522,4122_5,5,1,104180
4523,4176-1,5,1,112550
4524,4176-2,5,1,112560
4525,4763,5,1,114220
4526,4765,5,1,114250
4527,3772,5,2,210660
4528,3772-8,5,2,210720
4529,4176,5,2,212540
4530,4176-1,5,2,212550
4531,4763,5,2,214220
4532,4766,5,2,214270
4533,4177,5,1,112570
4534,4177-1,5,1,112580
4535,4177-2,5,1,112590
4536,7440,5,1,115340
4537,7441,5,1,115350
4538,7441-1,5,1,115360
4539,7441-2,5,1,115370
4540,7441-3,5,1,115380
4541,7441-4,5,1,115390
4542,7441-5,5,1,115400
4543,7441-6,5,1,115410
4544,7441-7,5,1,115420
4545,7443,5,1,115430
4546,7443-1,5,1,115440
4547,7444,5,1,115450
4548,7444-2,5,1,115470
4549,4177,5,2,212570
4550,7440,5,2,215340
4551,7441,5,2,215350
4552,7441-3,5,2,215380
4553,7441-4,5,2,215390
4554,7441-5,5,2,215400
4555,7443,5,2,215430
4556,7443-1,5,2,215440
4557,7444-1,5,1,115460
4558,3772-3,5,1,110680
4559,3772-4,5,1,110690
4560,3772_5-4,5,1,110730
4561,3772_5_1,5,4,400260
4562,605_6,6,1,101370
4563,3772-1,5,3,310670
4564,3772-1,5,1,110670
4565,Inter_119_5_2,5,1,106610
4566,119_6_8,6,4,403840
4567,4794,5,1,114390
4568,4794-2,5,1,114410
4569,7045,5,1,114590
4570,4794,5,2,214390
4571,4794-2,5,2,214410
4572,7045,5,2,214590
4573,117_5_1,5,1,100940
4574,RW_265,5,1,104920
4575,119_6-13,6,1,108450
4576,119_6-17,6,1,108490
4577,IC_BS18_NW_ADI,5,2,227220
4578,4935-1,5,1,135560
4579,4935-2,5,1,136400
4580,4935_6-1,6,1,135650
4581,4935_6-2,6,1,136470
4582,4935,5,1,135550
4583,4935_6,6,2,235640
4584,4935-6,5,1,135590
4585,4935-7,5,1,136420
4586,4935,5,2,235550
4587,4935_5,5,1,135610
4588,4935_6-2,6,2,236470
4589,4326-RAB4,5,1,135470
4590,4935-5,5,1,135580
4591,4935_5-1,5,1,136430
4592,4326-RAB4,5,2,235470
4593,4935-1,5,2,235560
4594,4935_5,5,2,235610
4595,4935_6-1,6,2,235650
4596,4935-1-2,5,1,135570
4597,4935-RAB1,5,1,135600
4598,4935-2,5,2,236400
4599,4935-RAB1,5,2,235600
4600,4935_5-2,5,2,236440
4601,3973_5-B-01-1-Ramp1,5,1,134270
4602,4935_5-2,5,1,136440
4603,4935_6,6,1,135640
4604,4935_6,6,3,335640
4605,4935_6-5,6,1,135660
4606,4935_6-7,6,1,136500
4607,4935_6-3,6,1,136480
4608,4935_6-4,6,1,136490
4609,4935_5-2-1,5,1,135620
4610,4935_5-2-2,5,1,135630
4611,4935_5-2-3,5,1,136450
4612,4935_5-2-4,5,1,136460
4613,4935_5-2,5,3,336440
4614,3811_5-Bridge B-12C-4-Ramp,5,1,133070
4615,4935_6,6,4,435640
4616,4935_5-2,5,4,436440
4617,3973_6,6,2,235230
4618,3973_5,5,3,335900
4619,3973_6,6,3,335230
4620,3973_5,5,1,106380
4621,3973_5,5,2,235900
4622,3973_5,5,2,206380
4623,3973_6,6,4,435230
4624,3973_5,5,4,435900
4625,4935_5_Bridge B-12C - Inte,5,2,234940
4626,3973_6,6,1,135230
4627,3973_5,5,1,135900
4628,3075_5-B-16A - Mohammad Bi,5,1,133010
4629,3075_6-B-16A - Mohammad Bi,6,1,134160
4630,3973_5-B-16A - Mohammad Bi,5,1,134300
4631,3973_6-B-16A - Mohammad Bi,6,1,133230
4632,3973_6-B-16A - Mohammad Bi,6,2,233230
4633,HW_119_SE_ADI,5,2,236770
4634,9785_5-Ramp2,5,1,134010
4635,9785_6-B-01-1-Ramp1,6,1,135190
4636,3974_5-B-04B - Al Rahba In,5,2,234450
4637,HW_119_NW_ADI,5,2,235860
4638,HW_119_SE_ADI,5,3,336770
4639,3974_5-B-04B - Al Rahba In,5,1,134450
4640,HW_119_NW_ADI,5,3,335860
4641,9785_5-Ramp2,5,2,234010
4642,9785_6-B-01-1-Ramp1,6,2,235190
4643,HW_119_SE_ADI,5,4,436770
4644,HW_119_NW_ADI,5,4,435860
4645,HW_119_SE_ADI,5,1,136770
4646,HW_119_NW_ADI,5,1,135860
4647,3974_5-B-05B - Al Ajban Br,5,1,134460
4648,4325-RAB5,5,1,135420
4649,4325-RAB5,5,2,235420
4650,4325_6-1,6,1,135440
4651,4325_5,5,1,136220
4652,4325_6,6,1,135430
4653,3974_5-B-06A - Access to A,5,1,134470
4654,9729-B-06A-Access to Al Ta,5,1,135100
4655,4107_5- D.0.1 (East Bound),5,1,134690
4656,4107_6-D.0.1 (East Bound)-,6,1,133500
4657,3974_6-B-06A - Access to A,6,1,133330
4658,9729_6-B-06B-Access to Al,6,1,133880
4659,3974_6-B-05B - Al Ajban Br,6,1,133320
4660,4325_5,5,2,236220
4661,4325_6,6,2,235430
4662,3974_6-B-04B - Al Rahba In,6,1,133310
4663,4935_5_Bridge B-12C - Inte,5,1,133710
4664,3976_5-Ramp4,5,1,133480
4665,9730_5,5,1,136640
4666,9730_6,6,1,135770
4667,9730_5,5,2,236640
4668,9730_6,6,2,235770
4669,3976_5-Ramp5,5,1,133490
4670,3976_6-Ramp3,6,1,134680
4671,4301_5-2-Ramp3,5,1,133580
4672,4301_6-1-Ramp1,6,1,134770
4673,3976_6-B-28A Al Falah Brid,6,1,134640
4674,2582_5-B-28A Al Falah Brid,5,1,132870
4675,3974_5-B-24A Al Shwamekh-S,5,1,134510
4676,3974_6-B-24A Al Shwamekh-S,6,1,133370
4677,3976_5-B-24A Al Shwamekh-S,5,1,133450
4678,3976_6-B-24A Al Shwamekh-S,6,1,134630
4679,3976_6-B-15B - Airport Bri,6,1,134610
4680,AR_3811_NW_ADI,5,1,135850
4681,AR_3811_SE_ADI,5,1,136760
4682,AR_3811_NW_ADI,5,2,235850
4683,AR_3811_SE_ADI,5,3,336760
4684,3811_6-B-15A-Airport Bridg,6,1,133110
4685,3976_6-B-15B - Airport Bri,6,2,234610
4686,3811_6-B-15A-Airport Bridg,6,1,133100
4687,3075_5-1-B-29A-B - Main Br,5,1,134150
4688,4935_5_Bridge B-12C - Inte,5,2,233710
4689,3038_Ramp1,5,1,132940
4690,3976_5-Ramp4,5,2,233480
4691,9730_5,5,3,336640
4692,9730_6,6,3,335770
4693,9730_5,5,4,436640
4694,4193-RAB2,5,1,136030
4695,9730_6-12,6,1,135780
4696,9730_6_Ramp3,6,1,135180
4697,4193-RAB2,5,2,236030
4698,4193,5,1,136000
4699,4193-RAB3,5,1,136040
4700,4193_5,5,1,136050
4701,4193_6,6,1,135310
4702,4193,5,2,236000
4703,4193-RAB3,5,2,236040
4704,4193_5,5,2,236050
4705,4193_6,6,2,235310
4706,4193-RAB1,5,1,136020
4707,4193_5-Ramp1,5,1,134710
4708,4193-RAB1,5,2,236020
4709,4295_5-5-Ramp3,5,1,134750
4710,4295_6-1-Ramp3,6,1,133550
4711,9730_5-Ramp7,5,1,133900
4712,9730_6_Ramp2,6,1,133970
4713,9730_5-1-Ramp7,5,2,235130
4714,9730_6,6,4,435770
4715,9730_6_Ramp9,6,2,234000
4716,9785_5,5,1,136750
4717,119_5-Ramp6,5,1,132810
4718,4476_5,5,1,136340
4719,4476_6,6,1,135530
4720,4476_6,6,2,235530
4721,4476_5,5,2,236340
4722,4476_6,6,3,335530
4723,4476_5,5,3,336340
4724,3974_6-B-23 Rawdat Al Reef,6,1,134590
4725,3974_6-B-24A Al Shwamekh-S,6,1,133360
4726,AR_3811_NW_ADI,5,3,335850
4727,3811_6-B-15A-Airport Bridg,6,2,233110
4728,3974_5-B-23 Rawdat Al Reef,5,1,134490
4729,4476-RAB1,5,1,135520
4730,4476-RAB1,5,2,235520
4731,4476_6,6,4,435530
4732,4476_5,5,4,436340
4733,4476_6,6,5,535530
4734,4476_5,5,5,536340
4735,4935_5_Bridge B-12C - Inte,5,1,134940
4736,AR_3811_SE_ADI,5,4,436760
4737,3976_5,5,1,135980
4738,3976_6,6,1,135300
4739,AR_3811_NW_ADI,5,4,435850
4740,3038_Ramp2,5,1,134100
4741,3811_5-Ramp1,5,1,133080
4742,3811_6-Ramp4,6,1,134230
4743,3976_5,5,2,235980
4744,3976_6,6,2,235300
4745,3976_RAB1,5,1,135990
4746,3976_RAB1,5,2,235990
4747,3976_RAB1,5,3,335990
4748,3976_5,5,3,335980
4749,3976_6,6,3,335300
4750,3976_5,5,4,435980
4751,3976_6-B-24A Al Shwamekh-S,6,1,134620
4752,3976_6,6,4,435300
4753,AR_3811_SE_ADI,6,2,236760
4754,4326-2,5,1,136250
4755,4326-RAB2,5,1,136270
